course_id,college_id,course_name,specialization,duration_years,annual_fees,total_fees,intake
CRS01616,CLG0404,M.Tech,VLSI Design,2,137461,274922,89
CRS01617,CLG0405,B.Tech,Computer Science and Engineering,4,224108,896432,78
CRS01618,CLG0405,B.Tech,Electronics and Communication Engineering,4,224108,896432,81
CRS01619,CLG0405,B.Tech,Mechanical Engineering,4,224108,896432,93
CRS01620,CLG0405,M.Tech,VLSI Design,2,148434,296868,91
CRS01621,CLG0406,B.Tech,Computer Science and Engineering,4,221639,886556,89
CRS01622,CLG0406,B.Tech,Electronics and Communication Engineering,4,221639,886556,76
CRS01623,CLG0406,B.Tech,Mechanical Engineering,4,221639,886556,77
CRS01624,CLG0406,M.Tech,VLSI Design,2,148080,296160,85
CRS01625,CLG0407,B.Tech,Computer Science and Engineering,4,204363,817452,100
CRS01626,CLG0407,B.Tech,Electronics and Communication Engineering,4,204363,817452,90
CRS01627,CLG0407,B.Tech,Mechanical Engineering,4,204363,817452,101
CRS01628,CLG0407,M.Tech,VLSI Design,2,132234,264468,95
CRS01629,CLG0408,BA (Hons),Political Science,3,77755,233265,69
CRS01630,CLG0408,BSc (Hons),Chemistry,3,91738,275214,95
CRS01631,CLG0408,MA,History,2,89508,179016,80
CRS01632,CLG0408,MSc,Mathematics,2,99169,198338,73
CRS01633,CLG0409,B.Tech,Computer Science and Engineering,4,238914,955656,102
CRS01634,CLG0409,B.Tech,Electronics and Communication Engineering,4,238914,955656,96
CRS01635,CLG0409,B.Tech,Mechanical Engineering,4,238914,955656,92
CRS01636,CLG0409,M.Tech,VLSI Design,2,123961,247922,81
CRS01637,CLG0410,BA (Hons),Political Science,3,57456,172368,86
CRS01638,CLG0410,BSc (Hons),Chemistry,3,59814,179442,85
CRS01639,CLG0410,MA,History,2,51383,102766,85
CRS01640,CLG0410,MSc,Mathematics,2,60161,120322,82
CRS01641,CLG0411,BA (Hons),Political Science,3,65848,197544,86
CRS01642,CLG0411,BSc (Hons),Chemistry,3,61166,183498,92
CRS01643,CLG0411,MA,History,2,68276,136552,84
CRS01644,CLG0411,MSc,Mathematics,2,57951,115902,71
CRS01645,CLG0412,BA (Hons),Political Science,3,79389,238167,71
CRS01646,CLG0412,BSc (Hons),Chemistry,3,96963,290889,77
CRS01647,CLG0412,MA,History,2,84618,169236,76
CRS01648,CLG0412,MSc,Mathematics,2,103392,206784,86
CRS01649,CLG0413,BA (Hons),Political Science,3,60216,180648,75
CRS01650,CLG0413,BSc (Hons),Chemistry,3,52814,158442,91
CRS01651,CLG0413,MA,History,2,57168,114336,90
CRS01652,CLG0413,MSc,Mathematics,2,54661,109322,71
CRS01653,CLG0414,B.Tech,Computer Science and Engineering,4,156358,625432,116
CRS01654,CLG0414,B.Tech,Electronics and Communication Engineering,4,156358,625432,139
CRS01655,CLG0414,B.Tech,Mechanical Engineering,4,156358,625432,115
CRS01656,CLG0414,M.Tech,VLSI Design,2,100384,200768,100
CRS01657,CLG0415,BA (Hons),Political Science,3,91417,274251,77
CRS01658,CLG0415,BSc (Hons),Chemistry,3,99228,297684,93
CRS01659,CLG0415,MA,History,2,90410,180820,75
CRS01660,CLG0415,MSc,Mathematics,2,79081,158162,64
CRS01661,CLG0416,BA (Hons),Political Science,3,66177,198531,72
CRS01662,CLG0416,BSc (Hons),Chemistry,3,60635,181905,86
CRS01663,CLG0416,MA,History,2,68614,137228,71
CRS01664,CLG0416,MSc,Mathematics,2,60721,121442,71
CRS01665,CLG0417,BA (Hons),Political Science,3,59877,179631,81
CRS01666,CLG0417,BSc (Hons),Chemistry,3,52152,156456,82
CRS01667,CLG0417,MA,History,2,64716,129432,81
CRS01668,CLG0417,MSc,Mathematics,2,62530,125060,89
CRS01669,CLG0418,BA (Hons),Political Science,3,57787,173361,92
CRS01670,CLG0418,BSc (Hons),Chemistry,3,58761,176283,67
CRS01671,CLG0418,MA,History,2,63369,126738,87
CRS01672,CLG0418,MSc,Mathematics,2,53266,106532,79
CRS01673,CLG0419,B.Tech,Computer Science and Engineering,4,163117,652468,139
CRS01674,CLG0419,B.Tech,Electronics and Communication Engineering,4,163117,652468,100
CRS01675,CLG0419,B.Tech,Mechanical Engineering,4,163117,652468,128
CRS01676,CLG0419,M.Tech,VLSI Design,2,93652,187304,116
CRS01677,CLG0420,B.Tech,Computer Science and Engineering,4,245035,980140,104
CRS01678,CLG0420,B.Tech,Electronics and Communication Engineering,4,245035,980140,101
CRS01679,CLG0420,B.Tech,Mechanical Engineering,4,245035,980140,74
CRS01680,CLG0420,M.Tech,VLSI Design,2,138358,276716,97
CRS01681,CLG0421,BA (Hons),Political Science,3,62572,187716,65
CRS01682,CLG0421,BSc (Hons),Chemistry,3,63720,191160,93
CRS01683,CLG0421,MA,History,2,51489,102978,84
CRS01684,CLG0421,MSc,Mathematics,2,65164,130328,89
CRS01685,CLG0422,B.Tech,Computer Science and Engineering,4,130573,522292,139
CRS01686,CLG0422,B.Tech,Electronics and Communication Engineering,4,130573,522292,129
CRS01687,CLG0422,B.Tech,Mechanical Engineering,4,130573,522292,113
CRS01688,CLG0422,M.Tech,VLSI Design,2,85140,170280,108
CRS01689,CLG0423,BA (Hons),Political Science,3,68807,206421,84
CRS01690,CLG0423,BSc (Hons),Chemistry,3,60543,181629,90
CRS01691,CLG0423,MA,History,2,65886,131772,80
CRS01692,CLG0423,MSc,Mathematics,2,66390,132780,78
CRS01693,CLG0424,BA (Hons),Political Science,3,56765,170295,78
CRS01694,CLG0424,BSc (Hons),Chemistry,3,52945,158835,79
CRS01695,CLG0424,MA,History,2,55509,111018,83
CRS01696,CLG0424,MSc,Mathematics,2,51073,102146,84
CRS01697,CLG0425,BA (Hons),Political Science,3,61963,185889,66
CRS01698,CLG0425,BSc (Hons),Chemistry,3,64676,194028,91
CRS01699,CLG0425,MA,History,2,56740,113480,76
CRS01700,CLG0425,MSc,Mathematics,2,60531,121062,93
CRS01701,CLG0426,BA (Hons),Political Science,3,55383,166149,68
CRS01702,CLG0426,BSc (Hons),Chemistry,3,65760,197280,66
CRS01703,CLG0426,MA,History,2,63520,127040,64
CRS01704,CLG0426,MSc,Mathematics,2,60410,120820,66
CRS01705,CLG0427,BA (Hons),Political Science,3,99868,299604,82
CRS01706,CLG0427,BSc (Hons),Chemistry,3,78611,235833,75
CRS01707,CLG0427,MA,History,2,78400,156800,87
CRS01708,CLG0427,MSc,Mathematics,2,77072,154144,87
CRS01709,CLG0428,MBBS,NULL,5.5,1541016,8475588,112
CRS01710,CLG0428,MD,General Medicine,3,2081217,6243651,9
CRS01711,CLG0428,MS,General Surgery,3,1833400,5500200,9
CRS01712,CLG0428,B.Sc Nursing,NULL,4,241018,964072,10
CRS01713,CLG0429,MBBS,NULL,5.5,1564755,8606152,105
CRS01714,CLG0429,MD,General Medicine,3,1728408,5185224,10
CRS01715,CLG0429,MS,General Surgery,3,1539615,4618845,9
CRS01716,CLG0429,B.Sc Nursing,NULL,4,252216,1008864,9
CRS01717,CLG0430,MBBS,NULL,5.5,1874952,10312236,93
CRS01718,CLG0430,MD,General Medicine,3,2189682,6569046,11
CRS01719,CLG0430,MS,General Surgery,3,2132716,6398148,9
CRS01720,CLG0430,B.Sc Nursing,NULL,4,246906,987624,9
CRS01721,CLG0431,MBBS,NULL,5.5,1493115,8212132,105
CRS01722,CLG0431,MD,General Medicine,3,1489075,4467225,9
CRS01723,CLG0431,MS,General Surgery,3,1717368,5152104,11
CRS01724,CLG0431,B.Sc Nursing,NULL,4,247160,988640,9
CRS01725,CLG0432,MBBS,NULL,5.5,1566234,8614287,90
CRS01726,CLG0432,MD,General Medicine,3,1935212,5805636,9
CRS01727,CLG0432,MS,General Surgery,3,1976079,5928237,11
CRS01728,CLG0432,B.Sc Nursing,NULL,4,281129,1124516,9
CRS01729,CLG0433,MBBS,NULL,5.5,1714424,9429332,92
CRS01730,CLG0433,MD,General Medicine,3,1554712,4664136,8
CRS01731,CLG0433,MS,General Surgery,3,1519815,4559445,9
CRS01732,CLG0433,B.Sc Nursing,NULL,4,234531,938124,11
CRS01733,CLG0434,MBBS,NULL,5.5,1910376,10507068,90
CRS01734,CLG0434,MD,General Medicine,3,2081336,6244008,10
CRS01735,CLG0434,MS,General Surgery,3,2164792,6494376,9
CRS01736,CLG0434,B.Sc Nursing,NULL,4,265140,1060560,10
CRS01737,CLG0435,MBBS,NULL,5.5,1892556,10409058,110
CRS01738,CLG0435,MD,General Medicine,3,1945429,5836287,9
CRS01739,CLG0435,MS,General Surgery,3,1725114,5175342,10
CRS01740,CLG0435,B.Sc Nursing,NULL,4,247806,991224,9
CRS01741,CLG0436,MBBS,NULL,5.5,1557054,8563797,88
CRS01742,CLG0436,MD,General Medicine,3,2183088,6549264,8
CRS01743,CLG0436,MS,General Surgery,3,1963962,5891886,9
CRS01744,CLG0436,B.Sc Nursing,NULL,4,244711,978844,9
CRS01745,CLG0437,MBBS,NULL,5.5,1911563,10513596,87
CRS01746,CLG0437,MD,General Medicine,3,2171683,6515049,9
CRS01747,CLG0437,MS,General Surgery,3,2049379,6148137,9
CRS01748,CLG0437,B.Sc Nursing,NULL,4,299718,1198872,8
CRS01749,CLG0438,MBBS,NULL,5.5,1795194,9873567,92
CRS01750,CLG0438,MD,General Medicine,3,1841895,5525685,9
CRS01751,CLG0438,MS,General Surgery,3,2114124,6342372,9
CRS01752,CLG0438,B.Sc Nursing,NULL,4,262353,1049412,8
CRS01753,CLG0439,MBBS,NULL,5.5,80175,440962,91
CRS01754,CLG0439,MD,General Medicine,3,70217,210651,10
CRS01755,CLG0439,MS,General Surgery,3,70087,210261,11
CRS01756,CLG0439,B.Sc Nursing,NULL,4,15521,62084,8
CRS01757,CLG0440,MBBS,NULL,5.5,80880,444840,85
CRS01758,CLG0440,MD,General Medicine,3,64978,194934,9
CRS01759,CLG0440,MS,General Surgery,3,76026,228078,11
CRS01760,CLG0440,B.Sc Nursing,NULL,4,13438,53752,9
CRS01761,CLG0441,MBBS,NULL,5.5,1394880,7671840,90
CRS01762,CLG0441,MD,General Medicine,3,1584957,4754871,9
CRS01763,CLG0441,MS,General Surgery,3,1517637,4552911,11
CRS01764,CLG0441,B.Sc Nursing,NULL,4,208995,835980,8
CRS01765,CLG0442,MBBS,NULL,5.5,1388670,7637685,97
CRS01766,CLG0442,MD,General Medicine,3,1757266,5271798,9
CRS01767,CLG0442,MS,General Surgery,3,1488234,4464702,8
CRS01768,CLG0442,B.Sc Nursing,NULL,4,254274,1017096,10
CRS01769,CLG0443,MBBS,NULL,5.5,1812528,9968904,92
CRS01770,CLG0443,MD,General Medicine,3,2246943,6740829,10
CRS01771,CLG0443,MS,General Surgery,3,1980891,5942673,8
CRS01772,CLG0443,B.Sc Nursing,NULL,4,270032,1080128,8
CRS01773,CLG0444,MBBS,NULL,5.5,82558,454069,104
CRS01774,CLG0444,MD,General Medicine,3,66702,200106,8
CRS01775,CLG0444,MS,General Surgery,3,79103,237309,10
CRS01776,CLG0444,B.Sc Nursing,NULL,4,13681,54724,10
CRS01777,CLG0445,BA LLB (Hons),Constitutional Law,5,219252,1096260,107
CRS01778,CLG0445,BBA LLB (Hons),Corporate Law,5,219907,1099535,135
CRS01779,CLG0445,LLM,Criminal Law,1,225583,225583,119
CRS01780,CLG0445,LLM,Corporate Law,1,225583,225583,136
CRS01781,CLG0446,BA LLB (Hons),Constitutional Law,5,225236,1126180,87
CRS01782,CLG0446,BBA LLB (Hons),Corporate Law,5,205232,1026160,102
CRS01783,CLG0446,LLM,Criminal Law,1,197258,197258,95
CRS01784,CLG0446,LLM,Corporate Law,1,197258,197258,88
CRS01785,CLG0447,BA LLB (Hons),Constitutional Law,5,115870,579350,94
CRS01786,CLG0447,BBA LLB (Hons),Corporate Law,5,125900,629500,114
CRS01787,CLG0447,LLM,Criminal Law,1,130432,130432,98
CRS01788,CLG0447,LLM,Corporate Law,1,130432,130432,112
CRS01789,CLG0448,BA LLB (Hons),Constitutional Law,5,122088,610440,110
CRS01790,CLG0448,BBA LLB (Hons),Corporate Law,5,129629,648145,113
CRS01791,CLG0448,LLM,Criminal Law,1,137668,137668,101
CRS01792,CLG0448,LLM,Corporate Law,1,137668,137668,86
CRS01793,CLG0449,BA LLB (Hons),Constitutional Law,5,212093,1060465,130
CRS01794,CLG0449,BBA LLB (Hons),Corporate Law,5,233169,1165845,122
CRS01795,CLG0449,LLM,Criminal Law,1,198338,198338,122
CRS01796,CLG0449,LLM,Corporate Law,1,198338,198338,130
CRS01797,CLG0450,B.Tech,Computer Science and Engineering,4,154779,619116,114
CRS01798,CLG0450,B.Tech,Electronics and Communication Engineering,4,154779,619116,126
CRS01799,CLG0450,B.Tech,Mechanical Engineering,4,154779,619116,137
CRS01800,CLG0450,M.Tech,VLSI Design,2,80199,160398,117
CRS01801,CLG0451,B.Tech,Computer Science and Engineering,4,38968,155872,78
CRS01802,CLG0451,B.Tech,Electronics and Communication Engineering,4,38968,155872,95
CRS01803,CLG0451,B.Tech,Mechanical Engineering,4,38968,155872,86
CRS01804,CLG0451,M.Tech,VLSI Design,2,25804,51608,98
CRS01805,CLG0452,B.Tech,Computer Science and Engineering,4,78939,315756,74
CRS01806,CLG0452,B.Tech,Electronics and Communication Engineering,4,78939,315756,75
CRS01807,CLG0452,B.Tech,Mechanical Engineering,4,78939,315756,75
CRS01808,CLG0452,M.Tech,VLSI Design,2,44790,89580,85
CRS01809,CLG0453,B.Tech,Computer Science and Engineering,4,84375,337500,82
CRS01810,CLG0453,B.Tech,Electronics and Communication Engineering,4,84375,337500,92
CRS01811,CLG0453,B.Tech,Mechanical Engineering,4,84375,337500,100
CRS01812,CLG0453,M.Tech,VLSI Design,2,54157,108314,83
CRS01813,CLG0454,B.Tech,Computer Science and Engineering,4,78224,312896,86
CRS01814,CLG0454,B.Tech,Electronics and Communication Engineering,4,78224,312896,93
CRS01815,CLG0454,B.Tech,Mechanical Engineering,4,78224,312896,92
CRS01816,CLG0454,M.Tech,VLSI Design,2,43560,87120,104
CRS01817,CLG0455,B.Tech,Computer Science and Engineering,4,72684,290736,104
CRS01818,CLG0455,B.Tech,Electronics and Communication Engineering,4,72684,290736,90
CRS01819,CLG0455,B.Tech,Mechanical Engineering,4,72684,290736,103
CRS01820,CLG0455,M.Tech,VLSI Design,2,52466,104932,82
CRS01821,CLG0456,B.Tech,Computer Science and Engineering,4,90454,361816,81
CRS01822,CLG0456,B.Tech,Electronics and Communication Engineering,4,90454,361816,99
CRS01823,CLG0456,B.Tech,Mechanical Engineering,4,90454,361816,75
CRS01824,CLG0456,M.Tech,VLSI Design,2,42723,85446,89
CRS01825,CLG0457,B.Tech,Computer Science and Engineering,4,86199,344796,89
CRS01826,CLG0457,B.Tech,Electronics and Communication Engineering,4,86199,344796,104
CRS01827,CLG0457,B.Tech,Mechanical Engineering,4,86199,344796,74
CRS01828,CLG0457,M.Tech,VLSI Design,2,41419,82838,79
CRS01829,CLG0458,BCom (Hons),NULL,3,93099,279297,71
CRS01830,CLG0458,BCom,Accounting and Finance,3,86730,260190,86
CRS01831,CLG0458,MCom,NULL,2,86384,172768,71
CRS01832,CLG0458,BBA,NULL,3,78700,236100,87
CRS01833,CLG0459,BCom (Hons),NULL,3,90383,271149,65
CRS01834,CLG0459,BCom,Accounting and Finance,3,87624,262872,95
CRS01835,CLG0459,MCom,NULL,2,84087,168174,78
CRS01836,CLG0459,BBA,NULL,3,79794,239382,89
CRS01837,CLG0460,BA (Hons),English,3,10318,30954,92
CRS01838,CLG0460,BSc (Hons),Physics,3,13544,40632,91
CRS01839,CLG0460,BCom (Hons),NULL,3,10398,31194,86
CRS01840,CLG0460,MA,Economics,2,14148,28296,65
CRS01841,CLG0461,BA (Hons),English,3,65540,196620,71
CRS01842,CLG0461,BSc (Hons),Physics,3,67720,203160,79
CRS01843,CLG0461,BCom (Hons),NULL,3,63789,191367,90
CRS01844,CLG0461,MA,Economics,2,67003,134006,84
CRS01845,CLG0462,BA (Hons),Political Science,3,62300,186900,78
CRS01846,CLG0462,BSc (Hons),Chemistry,3,55809,167427,71
CRS01847,CLG0462,MA,History,2,66280,132560,69
CRS01848,CLG0462,MSc,Mathematics,2,66850,133700,73
CRS01849,CLG0463,B.Des,Fashion Design,4,248555,994220,30
CRS01850,CLG0463,B.Des,Textile Design,4,248555,994220,25
CRS01851,CLG0463,M.Des,Communication Design,2,248610,497220,28
CRS01852,CLG0463,B.Des,Accessory Design,4,248555,994220,30
CRS01853,CLG0464,B.Des,Fashion Design,4,231320,925280,32
CRS01854,CLG0464,B.Des,Textile Design,4,231320,925280,28
CRS01855,CLG0464,M.Des,Communication Design,2,253220,506440,34
CRS01856,CLG0464,B.Des,Accessory Design,4,231320,925280,26
CRS01857,CLG0465,B.Des,Fashion Design,4,243375,973500,26
CRS01858,CLG0465,B.Des,Textile Design,4,243375,973500,34
CRS01859,CLG0465,M.Des,Communication Design,2,263880,527760,26
CRS01860,CLG0465,B.Des,Accessory Design,4,243375,973500,25
CRS01861,CLG0466,B.Des,Fashion Design,4,242985,971940,29
CRS01862,CLG0466,B.Des,Textile Design,4,242985,971940,28
CRS01863,CLG0466,M.Des,Communication Design,2,255185,510370,28
CRS01864,CLG0466,B.Des,Accessory Design,4,242985,971940,32
CRS01865,CLG0467,B.Des,Fashion Design,4,272720,1090880,30
CRS01866,CLG0467,B.Des,Textile Design,4,272720,1090880,33
CRS01867,CLG0467,M.Des,Communication Design,2,240825,481650,25
CRS01868,CLG0467,B.Des,Accessory Design,4,272720,1090880,31
CRS01869,CLG0468,B.Des,Fashion Design,4,246825,987300,27
CRS01870,CLG0468,B.Des,Textile Design,4,246825,987300,30
CRS01871,CLG0468,M.Des,Communication Design,2,249050,498100,30
CRS01872,CLG0468,B.Des,Accessory Design,4,246825,987300,27
CRS01873,CLG0469,PG Diploma,Journalism and Mass Communication,1,88695,88695,30
CRS01874,CLG0469,PG Diploma,Film and Television Direction,3,88695,266085,27
CRS01875,CLG0469,BA (Hons),Mass Communication,3,87267,261801,33
CRS01876,CLG0469,Diploma,Acting,3,84745,254235,33
CRS01877,CLG0470,PG Diploma,Journalism and Mass Communication,1,91333,91333,27
CRS01878,CLG0470,PG Diploma,Film and Television Direction,3,91333,273999,31
CRS01879,CLG0470,BA (Hons),Mass Communication,3,88093,264279,27
CRS01880,CLG0470,Diploma,Acting,3,98990,296970,30
CRS01881,CLG0471,PG Diploma,Journalism and Mass Communication,1,102984,102984,34
CRS01882,CLG0471,PG Diploma,Film and Television Direction,3,102984,308952,32
CRS01883,CLG0471,BA (Hons),Mass Communication,3,94762,284286,33
CRS01884,CLG0471,Diploma,Acting,3,78049,234147,27
CRS01885,CLG0472,PG Diploma,Journalism and Mass Communication,1,76994,76994,32
CRS01886,CLG0472,PG Diploma,Film and Television Direction,3,76994,230982,30
CRS01887,CLG0472,BA (Hons),Mass Communication,3,95788,287364,27
CRS01888,CLG0472,Diploma,Acting,3,93887,281661,28
CRS01889,CLG0473,B.V.Sc & AH,NULL,5,32937,164685,59
CRS01890,CLG0473,M.V.Sc,Veterinary Medicine,2,29441,58882,54
CRS01891,CLG0473,M.V.Sc,Animal Genetics and Breeding,2,29441,58882,52
CRS01892,CLG0473,B.V.Sc & AH,Livestock Production Management,5,32937,164685,67
CRS01893,CLG0474,BHM,Hotel Management,4,34562,138248,58
CRS01894,CLG0474,MHM,Hospitality Administration,2,36280,72560,55
CRS01895,CLG0474,Diploma,Culinary Arts,1.5,42042,63063,66
CRS01896,CLG0474,BHM,Catering Technology,4,34562,138248,53
CRS01897,CLG0475,BHM,Hotel Management,4,42830,171320,65
CRS01898,CLG0475,MHM,Hospitality Administration,2,45626,91252,61
CRS01899,CLG0475,Diploma,Culinary Arts,1.5,34723,52084,57
CRS01900,CLG0475,BHM,Catering Technology,4,42830,171320,66
CRS01901,CLG0476,BHM,Hotel Management,4,152178,608712,60
CRS01902,CLG0476,MHM,Hospitality Administration,2,137044,274088,64
CRS01903,CLG0476,Diploma,Culinary Arts,1.5,161565,242347,51
CRS01904,CLG0476,BHM,Catering Technology,4,152178,608712,51
CRS01905,CLG0477,MBBS,NULL,5.5,58335,320842,88
CRS01906,CLG0477,MD,General Medicine,3,82672,248016,10
CRS01907,CLG0477,MS,General Surgery,3,82099,246297,10
CRS01908,CLG0477,B.Sc Nursing,NULL,4,16363,65452,9
CRS01909,CLG0478,MBBS,NULL,5.5,68280,375540,106
CRS01910,CLG0478,MD,General Medicine,3,79587,238761,11
CRS01911,CLG0478,MS,General Surgery,3,74871,224613,9
CRS01912,CLG0478,B.Sc Nursing,NULL,4,14900,59600,9
CRS01913,CLG0479,MBBS,NULL,5.5,71671,394190,100
CRS01914,CLG0479,MD,General Medicine,3,77895,233685,11
CRS01915,CLG0479,MS,General Surgery,3,79161,237483,8
CRS01916,CLG0479,B.Sc Nursing,NULL,4,15757,63028,10
CRS01917,CLG0480,MBBS,NULL,5.5,60216,331188,99
CRS01918,CLG0480,MD,General Medicine,3,73562,220686,10
CRS01919,CLG0480,MS,General Surgery,3,64774,194322,10
CRS01920,CLG0480,B.Sc Nursing,NULL,4,15537,62148,9
CRS01921,CLG0481,MBBS,NULL,5.5,79038,434709,100
CRS01922,CLG0481,MD,General Medicine,3,79263,237789,10
CRS01923,CLG0481,MS,General Surgery,3,91296,273888,10
CRS01924,CLG0481,B.Sc Nursing,NULL,4,12836,51344,8
CRS01925,CLG0482,MBBS,NULL,5.5,60740,334070,104
CRS01926,CLG0482,MD,General Medicine,3,80408,241224,10
CRS01927,CLG0482,MS,General Surgery,3,89313,267939,9
CRS01928,CLG0482,B.Sc Nursing,NULL,4,15697,62788,8
CRS01929,CLG0483,BA (Hons),Political Science,3,16150,48450,82
CRS01930,CLG0483,BSc (Hons),Chemistry,3,13894,41682,74
CRS01931,CLG0483,MA,History,2,17563,35126,94
CRS01932,CLG0483,MSc,Mathematics,2,13616,27232,75
CRS01933,CLG0484,B.Tech,Computer Science and Engineering,4,165975,663900,117
CRS01934,CLG0484,B.Tech,Electronics and Communication Engineering,4,165975,663900,104
CRS01935,CLG0484,B.Tech,Mechanical Engineering,4,165975,663900,106
CRS01936,CLG0484,M.Tech,VLSI Design,2,77779,155558,129
CRS01937,CLG0485,B.Tech,Computer Science and Engineering,4,148722,594888,105
CRS01938,CLG0485,B.Tech,Electronics and Communication Engineering,4,148722,594888,99
CRS01939,CLG0485,B.Tech,Mechanical Engineering,4,148722,594888,111
CRS01940,CLG0485,M.Tech,VLSI Design,2,82996,165992,129
CRS01941,CLG0486,B.Tech,Computer Science and Engineering,4,142147,568588,100
CRS01942,CLG0486,B.Tech,Electronics and Communication Engineering,4,142147,568588,124
CRS01943,CLG0486,B.Tech,Mechanical Engineering,4,142147,568588,132
CRS01944,CLG0486,M.Tech,VLSI Design,2,97084,194168,107
CRS01945,CLG0487,B.Tech,Computer Science and Engineering,4,161920,647680,130
CRS01946,CLG0487,B.Tech,Electronics and Communication Engineering,4,161920,647680,106
CRS01947,CLG0487,B.Tech,Mechanical Engineering,4,161920,647680,111
CRS01948,CLG0487,M.Tech,VLSI Design,2,102174,204348,131
CRS01949,CLG0488,B.Tech,Computer Science and Engineering,4,139155,556620,134
CRS01950,CLG0488,B.Tech,Electronics and Communication Engineering,4,139155,556620,137
CRS01951,CLG0488,B.Tech,Mechanical Engineering,4,139155,556620,134
CRS01952,CLG0488,M.Tech,VLSI Design,2,79000,158000,130
CRS01953,CLG0489,B.Tech,Computer Science and Engineering,4,158941,635764,107
CRS01954,CLG0489,B.Tech,Electronics and Communication Engineering,4,158941,635764,115
CRS01955,CLG0489,B.Tech,Mechanical Engineering,4,158941,635764,121
CRS01956,CLG0489,M.Tech,VLSI Design,2,81203,162406,126
CRS01957,CLG0490,B.Tech,Computer Science and Engineering,4,166060,664240,111
CRS01958,CLG0490,B.Tech,Electronics and Communication Engineering,4,166060,664240,120
CRS01959,CLG0490,B.Tech,Mechanical Engineering,4,166060,664240,116
CRS01960,CLG0490,M.Tech,VLSI Design,2,85747,171494,131
CRS01961,CLG0491,B.Tech,Computer Science and Engineering,4,137710,550840,105
CRS01962,CLG0491,B.Tech,Electronics and Communication Engineering,4,137710,550840,128
CRS01963,CLG0491,B.Tech,Mechanical Engineering,4,137710,550840,139
CRS01964,CLG0491,M.Tech,VLSI Design,2,98723,197446,112
CRS01965,CLG0492,B.Tech,Computer Science and Engineering,4,170709,682836,114
CRS01966,CLG0492,B.Tech,Electronics and Communication Engineering,4,170709,682836,136
CRS01967,CLG0492,B.Tech,Mechanical Engineering,4,170709,682836,134
CRS01968,CLG0492,M.Tech,VLSI Design,2,90866,181732,107
CRS01969,CLG0493,B.Tech,Computer Science and Engineering,4,149406,597624,133
CRS01970,CLG0493,B.Tech,Electronics and Communication Engineering,4,149406,597624,134
CRS01971,CLG0493,B.Tech,Mechanical Engineering,4,149406,597624,139
CRS01972,CLG0493,M.Tech,VLSI Design,2,97246,194492,135
CRS01973,CLG0494,B.Tech,Computer Science and Engineering,4,79462,317848,83
CRS01974,CLG0494,B.Tech,Electronics and Communication Engineering,4,79462,317848,89
CRS01975,CLG0494,B.Tech,Mechanical Engineering,4,79462,317848,82
CRS01976,CLG0494,M.Tech,VLSI Design,2,42832,85664,94
CRS01977,CLG0495,B.Tech,Computer Science and Engineering,4,243413,973652,99
CRS01978,CLG0495,B.Tech,Electronics and Communication Engineering,4,243413,973652,87
CRS01979,CLG0495,B.Tech,Mechanical Engineering,4,243413,973652,96
CRS01980,CLG0495,M.Tech,VLSI Design,2,122812,245624,99
CRS01981,CLG0496,B.Tech,Computer Science and Engineering,4,83036,332144,75
CRS01982,CLG0496,B.Tech,Electronics and Communication Engineering,4,83036,332144,96
CRS01983,CLG0496,B.Tech,Mechanical Engineering,4,83036,332144,84
CRS01984,CLG0496,M.Tech,VLSI Design,2,43773,87546,94
CRS01985,CLG0497,B.Tech,Computer Science and Engineering,4,84226,336904,94
CRS01986,CLG0497,B.Tech,Electronics and Communication Engineering,4,84226,336904,93
CRS01987,CLG0497,B.Tech,Mechanical Engineering,4,84226,336904,80
CRS01988,CLG0497,M.Tech,VLSI Design,2,42313,84626,88
CRS01989,CLG0498,B.Tech,Computer Science and Engineering,4,148951,595804,121
CRS01990,CLG0498,B.Tech,Electronics and Communication Engineering,4,148951,595804,109
CRS01991,CLG0498,B.Tech,Mechanical Engineering,4,148951,595804,111
CRS01992,CLG0498,M.Tech,VLSI Design,2,88873,177746,108
CRS01993,CLG0499,B.Tech,Computer Science and Engineering,4,143452,573808,116
CRS01994,CLG0499,B.Tech,Electronics and Communication Engineering,4,143452,573808,101
CRS01995,CLG0499,B.Tech,Mechanical Engineering,4,143452,573808,110
CRS01996,CLG0499,M.Tech,VLSI Design,2,99455,198910,112
CRS01997,CLG0500,B.Tech,Computer Science and Engineering,4,36673,146692,81
CRS01998,CLG0500,B.Tech,Electronics and Communication Engineering,4,36673,146692,78
CRS01999,CLG0500,B.Tech,Mechanical Engineering,4,36673,146692,88
CRS02000,CLG0500,M.Tech,VLSI Design,2,25964,51928,103
